<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2003.01.19	356.55	370.50	353.05	368.35	10417	0	0
2003.01.26	373.97	374.22	362.40	368.15	12584	0	0
2003.02.02	368.15	388.75	366.75	369.75	14699	0	0
2003.02.09	370.00	373.36	346.75	351.55	14859	0	0
2003.02.16	351.00	355.05	341.00	351.90	12305	0	0
2003.02.23	351.75	360.65	344.75	349.95	13194	0	0
2003.03.02	349.50	358.60	344.70	350.75	13161	0	0
2003.03.09	352.22	355.50	331.45	336.35	9998	0	0
2003.03.16	339.95	345.65	325.49	326.05	10092	0	0
2003.03.23	328.13	334.70	325.88	332.45	9520	0	0
2003.03.30	332.61	339.15	321.88	325.38	10311	0	0
2003.04.06	321.72	329.55	318.88	328.05	10633	0	0
2003.04.13	326.13	328.50	321.88	327.00	6699	0	0
2003.04.20	327.13	336.66	326.30	333.25	10107	0	0
2003.04.27	333.34	344.00	327.13	340.95	10912	0	0
2003.05.04	341.72	349.95	339.15	348.55	10220	0	0
2003.05.11	348.80	357.50	348.05	354.75	10654	0	0
2003.05.18	357.00	373.65	356.40	368.75	11734	0	0
2003.05.25	368.00	375.02	358.30	364.85	9158	0	0
2003.06.01	363.25	370.30	359.36	363.85	11546	0	0
2003.06.08	362.75	367.45	350.70	356.75	11605	0	0
2003.06.15	356.75	365.28	355.10	356.25	8219	0	0
2003.06.22	357.25	358.86	342.40	345.22	11373	0	0
2003.06.29	345.11	353.85	343.80	350.60	6625	0	0
2003.07.06	350.63	352.08	342.07	344.80	17244	0	0
2003.07.13	345.00	349.77	340.10	347.15	16525	0	0
2003.07.20	347.50	364.92	346.70	362.75	11845	0	0
2003.07.27	362.75	368.00	344.95	346.35	11494	0	0
2003.08.03	347.60	358.25	345.48	356.75	10709	0	0
2003.08.10	356.34	367.80	350.77	363.50	10239	0	0
2003.08.17	363.61	367.15	355.95	362.95	11601	0	0
2003.08.24	362.55	378.00	358.90	375.55	13901	0	0
2003.08.31	375.00	379.55	369.55	377.35	5414	0	0
2003.09.07	377.00	384.10	373.25	375.30	12299	0	0
2003.09.14	375.50	383.80	371.35	381.80	11459	0	0
2003.09.21	381.25	394.00	378.80	380.82	12952	0	0
2003.09.28	381.50	388.80	366.00	369.55	12639	0	0
2003.10.05	369.80	378.70	367.70	373.65	11483	0	0
2003.10.12	373.10	377.10	366.20	371.55	12687	0	0
2003.10.19	371.30	392.70	369.25	388.80	14865	0	0
2003.10.26	387.60	391.95	379.40	384.50	14236	0	0
2003.11.02	384.60	385.60	375.65	383.30	13889	0	0
2003.11.09	382.80	399.40	381.85	397.48	20074	0	0
2003.11.16	396.70	401.01	385.55	395.82	23448	0	0
2003.11.23	395.82	401.10	389.23	398.05	15912	0	0
2003.11.30	397.50	407.15	396.55	406.10	19093	0	0
2003.12.07	406.30	412.25	402.74	409.05	2244	0	0
2003.12.14	403.20	412.90	401.05	409.10	2492	0	0
2003.12.21	409.35	414.30	407.80	413.30	941	0	0
2003.12.28	413.55	417.90	411.70	415.30	1161	0	0
2004.01.04	415.55	430.70	415.30	426.55	2908	0	0
2004.01.11	426.75	429.10	405.20	406.60	3493	0	0
2004.01.18	406.65	413.50	405.10	407.70	2161	0	0
2004.01.25	407.70	415.30	396.30	402.40	2614	0	0
2004.02.01	402.30	409.00	394.10	403.35	2496	0	0
2004.02.08	403.48	417.50	402.25	410.03	4465	0	0
2004.02.15	410.03	417.12	393.70	397.40	4661	0	0
2004.02.22	399.35	405.30	390.60	396.24	4021	0	0
2004.02.29	396.25	403.31	387.90	401.35	5101	0	0
2004.03.07	401.34	406.40	394.70	395.35	4615	0	0
2004.03.14	395.37	413.40	395.06	412.41	3273	0	0
2004.03.21	412.38	424.00	411.06	421.95	4201	0	0
2004.03.28	422.08	432.60	416.16	421.39	4487	0	0
2004.04.04	421.48	424.20	413.20	421.26	4089	0	0
2004.04.11	421.07	422.32	395.37	400.82	7037	0	0
2004.04.18	400.37	405.50	389.56	395.19	4955	0	0
2004.04.25	393.99	399.27	377.38	387.59	4026	0	0
2004.05.02	387.59	395.19	377.40	378.99	5948	0	0
2004.05.09	379.02	384.70	371.45	377.06	6212	0	0
2004.05.16	376.82	387.58	375.04	384.97	5883	0	0
2004.05.23	384.97	396.98	383.25	394.07	4679	0	0
2004.05.30	394.05	399.18	384.37	391.03	5148	0	0
2004.06.06	390.60	395.31	383.05	384.60	1791	0	0
2004.06.13	384.80	396.55	381.35	394.80	10259	0	0
2004.06.20	394.60	403.55	392.35	401.60	9325	0	0
2004.06.27	402.50	405.35	390.55	398.55	10316	0	0
2004.07.04	398.13	409.47	388.41	407.48	31347	0	0
2004.07.11	407.49	408.98	400.73	406.40	25182	0	0
2004.07.18	406.14	408.38	387.00	390.28	33825	0	0
2004.07.25	390.43	393.95	385.18	391.33	30532	0	0
2004.08.01	391.27	400.40	388.73	399.55	20997	0	0
2004.08.08	394.65	401.32	392.40	398.97	4243	0	0
2004.08.15	398.97	414.44	398.29	413.12	10686	0	0
2004.08.22	413.08	413.43	400.72	403.20	5629	0	0
2004.08.29	403.23	411.42	398.98	400.51	4868	0	0
2004.09.05	400.51	403.46	394.87	402.00	4136	0	0
2004.09.12	402.01	407.43	398.95	405.91	5134	0	0
2004.09.19	405.91	412.48	403.43	408.05	4984	0	0
2004.09.26	408.08	420.08	407.20	419.49	4444	0	0
2004.10.03	419.30	423.95	411.55	422.80	885	0	0
2004.10.10	422.60	423.55	409.55	418.80	914	0	0
2004.10.17	418.60	426.55	414.55	424.20	1061	0	0
2004.10.24	424.35	430.55	420.30	428.60	3478	0	0
2004.10.31	429.10	434.35	417.05	433.60	6318	0	0
2004.11.07	433.60	439.25	430.95	437.80	5883	0	0
2004.11.14	438.30	448.55	435.05	447.10	8466	0	0
2004.11.21	446.55	455.55	445.75	452.25	3817	0	0
2004.11.28	452.50	457.05	446.85	455.80	6915	0	0
2004.12.05	455.30	456.55	431.51	434.32	35375	0	0
2004.12.12	434.23	447.58	433.91	441.50	39227	0	0
2004.12.19	441.52	444.48	438.65	442.59	22220	0	0
2004.12.26	442.59	445.77	433.33	438.32	20711	0	0
2005.01.02	438.45	438.71	416.57	419.02	39285	0	0
2005.01.09	419.02	428.09	418.65	423.10	29056	0	0
2005.01.16	423.11	428.69	419.90	427.23	23782	0	0
2005.01.23	427.21	461.35	420.91	427.05	27354	0	0
2005.01.30	426.46	426.75	413.78	414.70	27807	0	0
2005.02.06	414.78	422.35	410.25	420.91	25729	0	0
2005.02.13	420.91	428.88	420.48	427.20	23773	0	0
2005.02.20	427.18	437.10	422.96	434.82	20791	0	0
2005.02.27	435.25	438.43	428.58	434.20	30102	0	0
2005.03.06	434.08	447.50	434.08	445.85	16588	0	0
2005.03.13	446.06	446.38	435.61	439.33	26746	0	0
2005.03.20	439.31	439.61	424.16	425.47	23270	0	0
2005.03.27	425.48	429.30	423.28	426.08	20717	0	0
2005.04.03	426.25	428.77	422.28	427.05	23946	0	0
2005.04.10	427.05	430.75	421.83	424.80	24615	0	0
2005.04.17	424.84	438.45	423.02	434.61	28269	0	0
2005.04.24	434.66	437.94	430.35	434.95	26915	0	0
2005.05.01	434.96	435.87	423.79	426.23	26886	0	0
2005.05.08	426.20	429.07	418.70	420.20	25980	0	0
2005.05.15	420.25	423.50	416.40	417.65	23647	0	0
2005.05.22	417.70	420.74	416.06	420.43	20205	0	0
2005.05.29	420.45	425.20	414.15	422.43	21014	0	0
2005.06.05	422.55	428.90	420.90	427.00	22089	0	0
2005.06.12	427.00	439.70	424.00	437.65	17617	0	0
2005.06.19	437.70	444.00	433.80	439.85	14425	0	0
2005.06.26	439.80	440.70	426.60	427.55	14758	0	0
2005.07.03	427.70	429.30	421.10	423.05	14143	0	0
2005.07.10	423.15	428.15	417.85	421.55	17282	0	0
2005.07.17	421.60	427.20	418.65	425.00	14463	0	0
2005.07.24	425.05	431.20	421.65	429.60	16261	0	0
2005.07.31	429.80	439.75	428.80	437.25	18225	0	0
2005.08.07	437.30	450.04	432.75	446.15	28646	0	0
2005.08.14	446.15	447.30	435.75	436.40	30167	0	0
2005.08.21	436.25	441.25	435.60	437.40	30731	0	0
2005.08.28	437.60	447.50	429.05	444.50	30802	0	0
2005.09.04	444.45	449.80	442.72	449.00	23104	0	0
2005.09.11	448.90	460.35	444.40	459.45	26852	0	0
2005.09.18	459.50	475.20	458.30	463.60	37098	0	0
2005.09.25	462.80	474.50	457.70	468.90	39200	0	0
2005.10.02	468.75	475.85	462.75	474.55	33222	0	0
2005.10.09	474.60	480.11	465.50	469.30	38660	0	0
2005.10.16	469.40	475.46	459.75	466.90	36886	0	0
2005.10.23	466.62	475.75	463.00	472.90	37666	0	0
2005.10.30	472.85	473.05	454.80	456.70	39193	0	0
2005.11.06	456.65	470.15	455.95	468.40	31722	0	0
2005.11.13	468.35	488.85	466.40	485.30	32743	0	0
2005.11.20	485.50	496.85	484.60	495.75	24723	0	0
2005.11.27	495.65	506.50	490.70	503.15	35159	0	0
2005.12.04	503.05	530.75	503.05	525.85	13825	0	0
2005.12.11	527.60	541.00	492.85	502.35	10911	0	0
2005.12.18	502.20	509.05	489.45	503.05	9068	0	0
2005.12.25	503.50	517.85	503.15	516.97	5779	0	0
2006.01.01	516.98	540.02	516.98	539.27	25236	0	0
2006.01.08	539.95	557.75	534.95	555.75	31256	0	0
2006.01.15	555.78	568.02	539.95	553.53	24263	0	0
2006.01.22	553.52	566.65	551.35	558.94	21876	0	0
2006.01.29	558.27	575.10	558.10	567.40	22557	0	0
2006.02.05	568.40	573.78	544.75	550.37	31148	0	0
2006.02.12	550.77	554.40	534.65	551.75	35212	0	0
2006.02.19	551.74	559.40	547.09	558.75	25978	0	0
2006.02.26	557.65	570.54	552.50	565.07	29921	0	0
2006.03.05	565.70	568.20	533.50	540.60	35602	0	0
2006.03.12	541.04	557.60	540.60	553.60	28587	0	0
2006.03.19	553.50	561.10	544.10	559.65	31441	0	0
2006.03.26	558.88	589.35	558.50	582.28	32923	0	0
2006.04.02	582.50	597.90	581.65	588.87	38165	0	0
2006.04.09	590.60	604.02	590.25	598.26	35488	0	0
2006.04.16	598.35	645.60	598.34	634.90	43592	0	0
2006.04.23	634.89	655.80	618.77	654.53	35378	0	0
2006.04.30	654.35	684.15	650.38	683.30	36898	0	0
2006.05.07	683.15	730.25	675.15	714.98	40890	0	0
2006.05.14	714.55	720.25	650.79	659.77	34032	0	0
2006.05.21	657.20	674.67	635.50	653.23	29410	0	0
2006.05.28	653.19	665.25	618.77	638.07	16414	0	0
2006.06.04	636.87	644.70	600.70	605.75	27559	0	0
2006.06.11	607.15	611.45	542.54	579.60	28599	0	0
2006.06.18	579.90	594.79	560.80	583.02	21962	0	0
2006.06.25	584.25	616.20	576.47	615.28	26033	0	0
2006.07.02	613.00	637.30	613.00	628.87	20376	0	0
2006.07.09	630.04	667.66	620.21	664.55	30534	0	0
2006.07.16	669.38	674.82	615.60	621.04	30875	0	0
2006.07.23	620.22	640.65	601.90	634.46	24351	0	0
2006.07.30	635.02	655.92	628.53	646.20	25925	0	0
2006.08.06	645.95	654.76	626.13	631.54	27015	0	0
2006.08.13	631.22	632.75	607.11	614.40	27790	0	0
2006.08.20	614.71	630.08	613.47	622.57	24305	0	0
2006.08.27	622.35	627.62	607.15	625.69	21973	0	0
2006.09.03	624.87	640.24	606.25	610.28	20200	0	0
2006.09.10	610.27	610.27	570.45	577.87	30181	0	0
2006.09.17	579.14	592.35	571.88	589.00	24836	0	0
2006.09.24	589.60	606.66	581.82	598.40	25768	0	0
2006.10.01	598.39	603.67	559.07	573.29	26218	0	0
2006.10.08	574.00	590.65	568.75	589.72	31350	0	0
2006.10.15	591.60	602.21	585.60	591.61	27288	0	0
2006.10.22	591.50	599.75	572.75	599.60	17646	0	0
2006.10.29	599.49	629.10	597.70	627.77	21805	0	0
2006.11.05	627.10	636.50	613.07	627.90	22652	0	0
2006.11.12	628.00	632.25	614.45	621.27	19395	0	0
2006.11.19	621.10	639.94	620.15	638.05	13248	0	0
2006.11.26	639.70	649.75	632.52	645.70	15117	0	0
2006.12.03	645.65	648.50	623.35	624.52	16176	0	0
2006.12.10	624.75	630.95	614.32	615.45	17070	0	0
2006.12.17	615.09	624.29	612.25	620.95	18065	0	0
2006.12.24	620.96	636.78	620.96	636.35	10539	0	0
2006.12.31	637.78	644.74	601.75	606.44	15292	0	0
2007.01.07	608.85	627.29	603.54	625.78	21046	0	0
2007.01.14	626.10	636.15	621.45	635.12	18499	0	0
2007.01.21	635.57	654.21	631.85	645.83	39725	0	0
2007.01.28	646.30	661.21	640.59	647.50	41123	0	0
2007.02.04	647.75	668.70	645.85	666.40	32193	0	0
2007.02.11	667.55	671.65	659.50	668.90	35419	0	0
2007.02.18	668.40	688.10	655.50	682.90	32342	0	0
2007.02.25	680.70	688.80	639.27	642.60	83252	0	0
2007.03.04	642.50	657.85	632.30	647.95	61972	0	0
2007.03.11	650.25	655.15	636.64	652.95	38052	0	0
2007.03.18	654.70	666.60	651.95	656.65	27820	0	0
2007.03.25	657.36	669.20	655.30	663.30	26042	0	0
2007.04.01	665.25	675.55	656.05	674.41	28986	0	0
2007.04.08	673.21	685.65	670.40	684.75	28771	0	0
2007.04.15	685.76	693.50	678.95	691.45	30919	0	0
2007.04.22	691.70	693.55	670.65	681.10	32157	0	0
2007.04.29	680.95	690.50	667.45	688.40	24931	0	0
2007.05.06	688.00	690.70	664.25	670.60	28322	0	0
2007.05.13	670.80	674.98	653.85	661.17	51332	0	0
2007.05.20	661.43	665.13	651.90	655.75	46306	0	0
2007.05.27	655.85	671.53	652.00	671.25	35842	0	0
2007.06.03	671.15	673.80	644.10	648.30	52851	0	0
2007.06.10	648.95	655.75	643.00	654.90	48244	0	0
2007.06.17	655.35	661.95	647.85	653.75	44975	0	0
2007.06.24	653.85	654.30	639.22	649.20	46290	0	0
2007.07.01	649.25	658.58	645.03	655.40	35332	0	0
2007.07.08	655.60	669.13	653.80	666.45	47155	0	0
2007.07.15	667.10	686.70	662.50	682.95	48172	0	0
2007.07.22	683.30	687.80	654.40	660.60	58017	0	0
2007.07.29	661.15	675.35	659.15	672.60	52748	0	0
2007.08.05	675.25	676.80	657.95	672.45	60887	0	0
2007.08.12	672.40	672.80	641.75	657.35	70443	0	0
2007.08.19	657.38	668.85	653.03	667.85	59181	0	0
2007.08.26	668.15	674.85	661.15	672.95	51641	0	0
2007.09.02	672.70	706.78	671.35	700.48	59810	0	0
2007.09.09	700.43	717.25	699.00	707.05	66469	0	0
2007.09.16	706.95	739.55	706.00	731.05	80380	0	0
2007.09.23	730.80	745.85	722.00	743.20	77414	0	0
2007.09.30	743.65	747.80	720.70	741.95	81803	0	0
2007.10.07	742.20	753.70	726.55	749.38	73415	0	0
2007.10.14	749.10	770.95	747.35	764.90	99380	0	0
2007.10.21	765.85	785.70	745.08	784.75	94149	0	0
2007.10.28	785.00	808.00	776.80	806.60	100118	0	0
2007.11.04	806.40	845.65	800.85	831.65	139180	0	0
2007.11.11	831.55	831.70	782.50	785.92	141216	0	0
2007.11.18	786.17	825.67	772.70	824.05	97704	0	0
2007.11.25	821.90	836.80	779.00	783.38	122982	0	0
2007.12.02	784.05	806.75	776.95	794.55	102969	0	0
2007.12.09	794.40	817.10	787.70	794.40	97403	0	0
2007.12.16	794.05	812.35	785.13	811.35	76327	0	0
2007.12.23	810.95	840.50	805.00	840.23	44705	0	0
2007.12.30	839.50	869.38	829.83	859.25	68106	0	0
2008.01.06	859.75	898.08	855.13	895.05	119986	0	0
2008.01.13	895.25	914.30	869.85	882.85	132446	0	0
2008.01.20	882.75	923.55	849.35	913.61	126537	0	0
2008.01.27	913.60	936.85	903.35	904.60	104549	0	0
2008.02.03	905.93	922.50	884.20	922.20	116409	0	0
2008.02.10	922.03	927.18	896.30	902.15	100840	0	0
2008.02.17	901.80	953.85	900.13	944.80	102963	0	0
2008.02.24	946.30	976.18	926.45	973.60	115756	0	0
2008.03.02	973.80	992.95	956.48	972.55	125793	0	0
2008.03.09	972.40	1007.00	960.95	1002.75	117043	0	0
2008.03.16	1002.25	1032.60	904.48	917.46	95697	0	0
2008.03.23	915.50	954.93	906.28	931.20	107172	0	0
2008.03.30	930.35	940.85	872.10	913.55	120374	0	0
2008.04.06	912.85	939.65	902.75	924.85	111811	0	0
2008.04.13	925.25	952.80	904.63	916.30	104844	0	0
2008.04.20	916.00	928.68	877.70	886.05	112363	0	0
2008.04.27	886.00	895.78	845.05	855.98	117028	0	0
2008.05.04	856.05	889.60	854.88	884.45	109946	0	0
2008.05.11	884.55	904.80	859.60	902.25	115271	0	0
2008.05.18	902.15	935.25	900.68	924.60	112421	0	0
2008.05.25	925.05	930.75	870.53	886.40	96940	0	0
2008.06.01	886.50	902.15	864.85	901.93	114420	0	0
2008.06.08	901.85	909.15	857.35	871.15	129637	0	0
