2016.03.10,00:00,1990.75,2010.75,1968.00,1990.00,52324
2016.03.11,00:00,1989.50,2022.75,1988.25,2020.25,19014
2016.03.14,00:00,2020.25,2024.25,2011.50,2018.00,25732
2016.03.15,00:00,2018.25,2019.00,2004.25,2015.75,27917
2016.03.16,00:00,2016.25,2032.00,2006.25,2026.75,42024
2016.03.17,00:00,2026.00,2046.50,2015.50,2040.75,37923
2016.03.18,00:00,2050.50,2052.25,2036.75,2046.75,49754
2016.03.21,00:00,2045.00,2054.00,2040.50,2052.50,41895
2016.03.22,00:00,2052.75,2057.25,2038.50,2052.50,47484
2016.03.23,00:00,2052.25,2054.75,2034.75,2037.25,47062
2016.03.24,00:00,2036.75,2039.25,2021.50,2039.00,44232
2016.03.28,00:00,2040.00,2048.75,2031.25,2036.50,10558
2016.03.29,00:00,2036.00,2058.00,2027.75,2057.00,24076
2016.03.30,00:00,2057.25,2073.00,2055.75,2063.75,22114
2016.03.31,00:00,2063.50,2067.75,2055.50,2060.25,21741
2016.04.01,00:00,2060.50,2075.25,2043.50,2073.25,32038
2016.04.04,00:00,2071.50,2079.00,2061.75,2064.50,21832
2016.04.05,00:00,2062.50,2062.50,2042.00,2048.75,30493
2016.04.06,00:00,2049.50,2067.50,2042.25,2066.25,28732
2016.04.07,00:00,2065.75,2069.00,2033.00,2042.00,30396
2016.04.08,00:00,2040.75,2061.25,2037.50,2047.50,28040
2016.04.11,00:00,2048.00,2063.50,2039.25,2039.50,28496
2016.04.12,00:00,2037.75,2065.00,2036.25,2061.75,25024
2016.04.13,00:00,2061.50,2083.50,2060.75,2082.00,23428
2016.04.14,00:00,2082.25,2087.75,2074.75,2084.00,19381
2016.04.15,00:00,2083.75,2086.00,2075.75,2081.00,15510
2016.04.18,00:00,2070.75,2094.75,2064.75,2092.25,18187
2016.04.19,00:00,2091.50,2104.50,2091.00,2100.25,20165
2016.04.20,00:00,2099.75,2111.25,2091.75,2103.75,18359
2016.04.21,00:00,2103.50,2110.00,2085.00,2087.75,22877
2016.04.22,00:00,2085.50,2094.50,2080.50,2091.50,21088
2016.04.25,00:00,2096.00,2096.00,2076.75,2089.50,18734
2016.04.26,00:00,2090.25,2097.00,2085.25,2090.00,15705
2016.04.27,00:00,2087.25,2099.75,2082.00,2098.50,20488
2016.04.28,00:00,2097.50,2100.00,2070.50,2079.75,21310
2016.04.29,00:00,2079.25,2081.75,2051.50,2066.75,26631
2016.05.02,00:00,2065.50,2083.25,2062.75,2081.25,17939
2016.05.03,00:00,2081.00,2081.75,2053.50,2063.50,23582
2016.05.04,00:00,2063.25,2065.75,2044.75,2052.25,23860
2016.05.05,00:00,2052.75,2065.50,2045.25,2048.50,19746
